,Problem,Step,Success,Skill,Opportunity,Student_ID
1435,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,18,17
1436,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,14,17
1437,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),1,circle-area,15,17
1438,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),1,compose-by-addition,19,17
1439,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),1,circle-area,16,17
1440,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),1,compose-by-addition,20,17
1441,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),0,compose-by-multiplication,1,1
1442,TWO_CIRCLES_IN_SQUARE,(SQUARE-AREA QUESTION1),0,square-area,1,1
1443,TWO_CIRCLES_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,1,1
1444,TWO_CIRCLES_IN_SQUARE,(UNSHADED-AREA QUESTION1),0,compose-by-multiplication,2,1
1445,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,1,1
1446,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,41
1447,RECTANGLE_ABCD,(HEIGHT QUESTION2),0,square-area,2,41
1448,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,41
1449,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,41
1450,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,41
1451,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,41
1452,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,41
1453,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,7,41
1454,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,41
1455,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,8,41
1456,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,41
1457,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,41
1458,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,41
1459,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,41
1460,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,41
1461,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,41
1462,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,41
1463,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,41
1464,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,41
1465,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,14,41
1466,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,41
1467,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,15,41
1468,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,16,41
1469,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,41
1470,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,17,41
1471,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,18,41
1472,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,41
1473,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,41
1474,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,41
1475,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,3,41
1476,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,4,41
1477,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,5,41
1478,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,6,41
1479,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,7,41
1480,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,8,41
1481,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,41
1482,TRIANGLE_ABC,(HEIGHT QUESTION2),1,triangle-area,2,41
1483,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,41
1484,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,41
1485,PENTAGON,(AREA QUESTION1),1,pentagon-area,1,41
1486,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,2,41
1487,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,41
1488,TRIANGLE_RECTANGLE,(BASE QUESTION1),1,compose-by-multiplication,1,41
1489,TRIANGLE_RECTANGLE,(AREA QUESTION1),1,triangle-area,5,41
1490,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,6,41
1491,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),0,compose-by-multiplication,2,41
1492,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,3,41
1493,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,4,41
1494,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,7,41
1495,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,5,41
1496,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,6,41
1497,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,7,41
1498,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,8,41
1499,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,8,41
1500,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),0,compose-by-multiplication,9,41
1501,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,10,41
1502,PENTAGON_ABCDE,(AREA QUESTION1),0,pentagon-area,4,41
1503,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,5,41
1504,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,6,41
1505,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,9,41
1506,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,11,41
1507,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,12,41
1508,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,13,41
1509,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,10,41
1510,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,14,41
1511,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,15,41
1512,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,16,41
1513,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,11,41
1514,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,17,41
1515,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,18,41
1516,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,19,41
1517,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,7,41
1518,PENTAGON_ABCDE,(APOTHEM QUESTION2),1,pentagon-area,8,41
1519,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,9,41
1520,PENTAGON,(AREA QUESTION1),1,pentagon-area,10,41
1521,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,11,41
1522,PENTAGON,(SIDE QUESTION3),1,pentagon-area,12,41
1523,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,41
1524,CIRCLE_O,(AREA QUESTION1),1,circle-area,1,41
1525,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,41
1526,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,41
1527,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,41
1528,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,41
1529,CIRCLE_O,(RADIUS QUESTION3),1,circle-area,3,41
1530,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,3,41
1531,CIRCLE_O,(CIRCUMFERENCE QUESTION3),1,circle-circumference,3,41
1532,CIRCLE_O,(DIAMETER QUESTION4),0,circle-circumference,4,41
1533,CIRCLE_O,(RADIUS QUESTION4),0,circle-diameter,4,41
1534,CIRCLE_O,(AREA QUESTION4),0,circle-area,4,41
1535,LAWN_SPRINKLER,(AREA QUESTION1),1,circle-area,5,41
1536,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,6,41
1537,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,5,41
1538,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,41
1539,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),0,circle-circumference,5,41
1540,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,41
1541,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,19,41
1542,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),1,compose-by-addition,7,41
1543,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,41
1544,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,41
1545,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,41
1546,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,10,41
1547,CIRCLE_AREA,(DIAMETER QUESTION3),1,circle-diameter,7,41
1548,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,7,41
1549,TROGS,(SQUARE-AREA QUESTION1),1,square-area,20,41
1550,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,41
1551,TROGS,(TROG-AREA QUESTION1),1,triangle-area,12,41
1552,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,8,41
1553,TROGS,(SQUARE-AREA QUESTION2),1,square-area,21,41
1554,TROGS,(TROG-HEIGHT QUESTION2),0,equi-tri-height?,2,41
1555,TROGS,(TROG-AREA QUESTION2),1,triangle-area,13,41
1556,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,9,41
1557,TROGS,(SQUARE-AREA QUESTION3),1,square-area,22,41
1558,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,41
1559,TROGS,(TROG-AREA QUESTION3),1,triangle-area,14,41
1560,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,10,41
1561,WATERING_VEGGIES,(WATERED-AREA QUESTION1),1,circle-area,11,41
1562,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,23,41
1563,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,11,41
1564,POGS,(POG-AREA QUESTION1),1,circle-area,12,41
1565,POGS,(SQUARE-AREA QUESTION1),1,square-area,24,41
1566,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,12,41
1567,POGS,(POG-AREA QUESTION2),1,circle-area,13,41
1568,POGS,(SQUARE-AREA QUESTION2),1,square-area,25,41
1569,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,13,41
1570,POGS,(POG-AREA QUESTION3),1,circle-area,14,41
1571,POGS,(SQUARE-AREA QUESTION3),0,square-area,26,41
1572,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,14,41
1573,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,15,41
1574,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,15,41
1575,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),0,compose-by-addition,16,41
1576,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),1,circle-area,16,41
1577,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,17,41
1578,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),1,circle-area,18,41
1579,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),0,compose-by-addition,17,41
1580,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),0,compose-by-multiplication,20,41
1581,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),0,compose-by-addition,18,41
1582,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,19,41
1583,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),1,circle-area,20,41
1584,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),1,circle-area,21,41
1585,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),0,compose-by-addition,19,41
1586,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,22,41
1587,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,20,41
1588,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,8,41
1589,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),1,circle-diameter,8,41
1590,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,23,41
1591,RECTANGLE_ABCD,(AREA QUESTION1),1,square-area,1,36
1592,RECTANGLE_ABCD,(HEIGHT QUESTION2),0,square-area,2,36
1593,RECTANGLE_ABCD,(BASE QUESTION3),1,square-area,3,36
1594,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION1),1,square-area,4,36
1595,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION1),1,square-area,5,36
1596,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION1),1,compose-by-addition,1,36
1597,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION2),1,square-area,6,36
1598,BUILDING_A_SIDEWALK,(POOL-AREA QUESTION3),1,square-area,7,36
1599,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION2),1,square-area,8,36
1600,BUILDING_A_SIDEWALK,(LARGE-RECTANGLE-AREA QUESTION3),1,square-area,9,36
1601,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION2),1,compose-by-addition,2,36
1602,BUILDING_A_SIDEWALK,(SIDEWALK-AREA QUESTION3),1,compose-by-addition,3,36
1603,PARALLELOGRAM_ABDE,(AREA QUESTION1),1,parallelogram-area,1,36
1604,PARALLELOGRAM_ABDE,(HEIGHT QUESTION2),1,parallelogram-area,2,36
1605,PARALLELOGRAM_ABDE,(BASE QUESTION3),1,parallelogram-area,3,36
1606,SQUARE_ABCD,(AREA QUESTION1),1,square-area,10,36
1607,SQUARE_ABCD,(HEIGHT QUESTION2),1,square-area,11,36
1608,SQUARE_ABCD,(BASE QUESTION3),1,square-area,12,36
1609,PAINTING_THE_WALL,(DOOR-AREA QUESTION1),1,square-area,13,36
1610,PAINTING_THE_WALL,(WALL-AREA QUESTION1),1,square-area,14,36
1611,PAINTING_THE_WALL,(PAINTED-AREA QUESTION1),1,compose-by-addition,4,36
1612,PAINTING_THE_WALL,(WALL-AREA QUESTION2),1,square-area,15,36
1613,PAINTING_THE_WALL,(DOOR-AREA QUESTION2),1,square-area,16,36
1614,PAINTING_THE_WALL,(PAINTED-AREA QUESTION2),1,compose-by-addition,5,36
1615,PAINTING_THE_WALL,(DOOR-AREA QUESTION3),1,square-area,17,36
1616,PAINTING_THE_WALL,(WALL-AREA QUESTION3),1,square-area,18,36
1617,PAINTING_THE_WALL,(PAINTED-AREA QUESTION3),1,compose-by-addition,6,36
1618,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,1,36
1619,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),0,trapezoid-area,2,36
1620,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,3,36
1621,TRAPEZOID_AREA,(AREA QUESTION1),0,trapezoid-area,4,36
1622,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,5,36
1623,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),0,trapezoid-area,6,36
1624,TRAPEZOID_ABCD,(AREA QUESTION1),0,trapezoid-area,7,36
1625,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,8,36
1626,TRAPEZOID_ABCD,(HEIGHT QUESTION3),0,trapezoid-area,9,36
1627,TRAPEZOID_AREA,(AREA QUESTION1),1,trapezoid-area,10,36
1628,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),1,trapezoid-area,11,36
1629,TRAPEZOID_ABCD,(AREA QUESTION1),1,trapezoid-area,12,36
1630,TRAPEZOID_ABCD,(LONGER-BASE QUESTION2),1,trapezoid-area,13,36
1631,TRAPEZOID_ABCD,(HEIGHT QUESTION3),1,trapezoid-area,14,36
1632,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,15,36
1633,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,16,36
1634,TRIANGLE_ABC,(AREA QUESTION1),1,triangle-area,1,36
1635,TRIANGLE_ABC,(HEIGHT QUESTION2),0,triangle-area,2,36
1636,TRIANGLE_ABC,(BASE QUESTION3),1,triangle-area,3,36
1637,TRIANGLE_TRIANGLE,(AREA QUESTION1),1,triangle-area,4,36
1638,PENTAGON,(AREA QUESTION1),0,pentagon-area,1,36
1639,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,2,36
1640,PENTAGON,(SIDE QUESTION3),0,pentagon-area,3,36
1641,TRIANGLE_RECTANGLE,(BASE QUESTION1),0,compose-by-multiplication,1,36
1642,TRIANGLE_RECTANGLE,(AREA QUESTION1),0,triangle-area,5,36
1643,DESIGNING_A_QUILT,(AREA QUESTION1),0,triangle-area,6,36
1644,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),0,compose-by-multiplication,2,36
1645,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,3,36
1646,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),0,compose-by-multiplication,4,36
1647,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,7,36
1648,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,5,36
1649,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,6,36
1650,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),1,compose-by-multiplication,7,36
1651,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,8,36
1652,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,8,36
1653,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,9,36
1654,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,10,36
1655,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,4,36
1656,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,5,36
1657,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,6,36
1658,TRIANGLE_AREA,(AREA QUESTION1),1,triangle-area,9,36
1659,TRIANGLE_HEIGHT,(HEIGHT QUESTION2),1,triangle-area,10,36
1660,TRIANGLE_BASE,(BASE QUESTION3),1,triangle-area,11,36
1661,PENTAGON_ABCDE,(AREA QUESTION1),1,pentagon-area,7,36
1662,PENTAGON_ABCDE,(APOTHEM QUESTION2),0,pentagon-area,8,36
1663,PENTAGON_ABCDE,(SIDE QUESTION3),1,pentagon-area,9,36
1664,PENTAGON,(AREA QUESTION1),1,pentagon-area,10,36
1665,PENTAGON,(APOTHEM QUESTION2),1,pentagon-area,11,36
1666,PENTAGON,(SIDE QUESTION3),1,pentagon-area,12,36
1667,DESIGNING_A_QUILT,(AREA QUESTION1),1,triangle-area,12,36
1668,DESIGNING_A_QUILT,(WHITE-AREA QUESTION1),1,compose-by-multiplication,11,36
1669,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION1),1,compose-by-multiplication,12,36
1670,DESIGNING_A_QUILT,(GREEN-AREA QUESTION1),1,compose-by-multiplication,13,36
1671,DESIGNING_A_QUILT,(AREA QUESTION2),1,triangle-area,13,36
1672,DESIGNING_A_QUILT,(WHITE-AREA QUESTION2),1,compose-by-multiplication,14,36
1673,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION2),1,compose-by-multiplication,15,36
1674,DESIGNING_A_QUILT,(GREEN-AREA QUESTION2),0,compose-by-multiplication,16,36
1675,DESIGNING_A_QUILT,(AREA QUESTION3),1,triangle-area,14,36
1676,DESIGNING_A_QUILT,(WHITE-AREA QUESTION3),1,compose-by-multiplication,17,36
1677,DESIGNING_A_QUILT,(PURPLE-AREA QUESTION3),1,compose-by-multiplication,18,36
1678,DESIGNING_A_QUILT,(GREEN-AREA QUESTION3),1,compose-by-multiplication,19,36
1679,CIRCLE_O,(RADIUS QUESTION1),1,circle-diameter,1,36
1680,CIRCLE_O,(AREA QUESTION1),1,circle-area,1,36
1681,CIRCLE_O,(CIRCUMFERENCE QUESTION1),1,circle-circumference,1,36
1682,CIRCLE_O,(DIAMETER QUESTION2),1,circle-diameter,2,36
1683,CIRCLE_O,(AREA QUESTION2),1,circle-area,2,36
1684,CIRCLE_O,(CIRCUMFERENCE QUESTION2),1,circle-circumference,2,36
1685,CIRCLE_O,(RADIUS QUESTION3),0,circle-area,3,36
1686,CIRCLE_O,(DIAMETER QUESTION3),1,circle-diameter,3,36
1687,CIRCLE_O,(CIRCUMFERENCE QUESTION3),0,circle-circumference,3,36
1688,CIRCLE_O,(RADIUS QUESTION4),1,circle-diameter,4,36
1689,CIRCLE_O,(DIAMETER QUESTION4),1,circle-circumference,4,36
1690,CIRCLE_O,(AREA QUESTION4),1,circle-area,4,36
1691,LAWN_SPRINKLER,(AREA QUESTION1),0,circle-area,5,36
1692,COVERING_POOL,(RADIUS QUESTION1),0,circle-area,6,36
1693,COVERING_POOL,(DIAMETER QUESTION1),0,circle-diameter,5,36
1694,DOG_ON_A_ROPE,(AREA QUESTION1),1,circle-area,7,36
1695,DOG_ON_A_ROPE,(CIRCUMFERENCE QUESTION1),1,circle-circumference,5,36
1696,LAWN_SPRINKLER_2,(TOTAL-LAWN-AREA QUESTION1),1,square-area,19,36
1697,LAWN_SPRINKLER_2,(WATERED-LAWN-AREA QUESTION1),1,circle-area,8,36
1698,LAWN_SPRINKLER_2,(UNWATERED-LAWN-AREA QUESTION1),0,compose-by-addition,7,36
1699,CIRCLE_DIAMETER,(RADIUS QUESTION1),1,circle-diameter,6,36
1700,CIRCLE_DIAMETER,(AREA QUESTION1),1,circle-area,9,36
1701,CIRCLE_DIAMETER,(CIRCUMFERENCE QUESTION1),1,circle-circumference,6,36
1702,CIRCLE_AREA,(RADIUS QUESTION3),1,circle-area,10,36
1703,CIRCLE_AREA,(DIAMETER QUESTION3),0,circle-diameter,7,36
1704,CIRCLE_AREA,(CIRCUMFERENCE QUESTION3),1,circle-circumference,7,36
1705,CIRCLE_RADIUS,(DIAMETER QUESTION2),1,circle-diameter,8,36
1706,CIRCLE_RADIUS,(AREA QUESTION2),1,circle-area,11,36
1707,CIRCLE_RADIUS,(CIRCUMFERENCE QUESTION2),1,circle-circumference,8,36
1708,TROGS,(SQUARE-AREA QUESTION1),1,square-area,20,36
1709,TROGS,(TROG-HEIGHT QUESTION1),0,equi-tri-height?,1,36
1710,TROGS,(TROG-AREA QUESTION1),1,triangle-area,15,36
1711,TROGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,8,36
1712,TROGS,(TROG-HEIGHT QUESTION2),1,equi-tri-height?,2,36
1713,TROGS,(TROG-AREA QUESTION2),1,triangle-area,16,36
1714,TROGS,(SQUARE-AREA QUESTION2),1,square-area,21,36
1715,TROGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,9,36
1716,TROGS,(TROG-HEIGHT QUESTION3),1,equi-tri-height?,3,36
1717,TROGS,(TROG-AREA QUESTION3),1,triangle-area,17,36
1718,TROGS,(SQUARE-AREA QUESTION3),1,square-area,22,36
1719,TROGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,10,36
1720,WATERING_VEGGIES,(TOTAL-GARDEN QUESTION1),1,square-area,23,36
1721,WATERING_VEGGIES,(WATERED-AREA QUESTION1),1,circle-area,12,36
1722,WATERING_VEGGIES,(UNWATERED-AREA QUESTION1),1,compose-by-addition,11,36
1723,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,12,36
1724,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,13,36
1725,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,14,36
1726,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_C QUESTION1),1,circle-area,13,36
1727,ONE_CIRCLE_IN_CIRCLE,(CIRCLE-AREA_A QUESTION1),0,compose-by-addition,15,36
1728,ONE_CIRCLE_IN_SQUARE,(CIRCLE-AREA QUESTION1),1,circle-area,14,36
1729,ONE_CIRCLE_IN_SQUARE,(SQUARE-AREA QUESTION1),1,square-area,24,36
1730,ONE_CIRCLE_IN_SQUARE,(SHADED-AREA QUESTION1),0,compose-by-addition,16,36
1731,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_O QUESTION1),1,circle-area,15,36
1732,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-RADIUS_AB QUESTION1),0,compose-by-addition,17,36
1733,TWO_CIRCLES_IN_CIRCLE,(CIRCLE-AREA_S QUESTION1),1,circle-area,16,36
1734,TWO_CIRCLES_IN_CIRCLE,(SHADED-AREA QUESTION1),0,compose-by-addition,18,36
1735,TWO_CIRCLES_IN_SQUARE,(SQUARE-BASE QUESTION1),1,compose-by-multiplication,20,36
1736,TWO_CIRCLES_IN_SQUARE,(SHADED-AREA QUESTION1),1,compose-by-addition,19,36
1737,POGS,(SCRAP-METAL-AREA QUESTION1),1,compose-by-addition,20,36
1738,POGS,(SCRAP-METAL-AREA QUESTION2),1,compose-by-addition,21,36
1739,POGS,(SCRAP-METAL-AREA QUESTION3),1,compose-by-addition,22,36
1740,CIRCLE_CIRCUMFERENCE,(RADIUS QUESTION4),1,circle-diameter,9,36
1741,CIRCLE_CIRCUMFERENCE,(DIAMETER QUESTION4),1,circle-circumference,9,36
1742,CIRCLE_CIRCUMFERENCE,(AREA QUESTION4),1,circle-area,17,36
1743,COVERING_POOL,(RADIUS QUESTION1),1,circle-area,18,36
1744,COVERING_POOL,(DIAMETER QUESTION1),1,circle-diameter,10,36
1745,TRAPEZOID_HEIGHT,(HEIGHT QUESTION3),0,trapezoid-area,1,2
1746,TRAPEZOID_BASE,(LONGER-BASE QUESTION2),1,trapezoid-area,2,2
1747,TRIANGLE_TRIANGLE,(AREA QUESTION1),0,triangle-area,1,2
1748,PENTAGON,(AREA QUESTION1),0,pentagon-area,1,2
1749,PENTAGON,(APOTHEM QUESTION2),0,pentagon-area,2,2
1750,PENTAGON,(SIDE QUESTION3),1,pentagon-area,3,2
1751,TRIANGLE_RECTANGLE,(BASE QUESTION1),0,compose-by-multiplication,1,2
